"provnum","provname","address","city","state","zip","pnlty_date","pnlty_type","fine_amt","payden_strt_dt","payden_days","filedate"
"505525","MANORCARE HEALTH SERVICES - LACEY","4524 INTELCO LOOP SE","LACEY","WA","98503","2013-12-20","Fine","975",,,"2015-12-01"
"515028","PRINCETON CENTER LLC","1924 GLEN WOOD PARK ROAD","PRINCETON","WV","24740","2014-08-05","Fine","29398",,,"2015-12-01"
"515029","SUMMERSVILLE REGIONAL MEDICAL CENTER D/P","400 FAIRVIEW HEIGHTS ROAD","SUMMERSVILLE","WV","26651","2014-08-14","Fine","5428",,,"2015-12-01"
"515035","GOLDEN LIVINGCENTER - RIVERSIDE","6500 MACCORKLE AVENUE SW","SAINT ALBANS","WV","25177","2014-11-05","Fine","91780",,,"2015-12-01"
"515039","HEARTLAND OF MARTINSBURG","209 CLOVER STREET","MARTINSBURG","WV","25404","2013-05-31","Payment Denial",,"2013-08-31","9","2015-12-01"
"515057","GRAFTON CITY HOSPITAL","1 HOSPITAL PLAZA","GRAFTON","WV","26354","2014-10-15","Fine","60505",,,"2015-12-01"
"515057","GRAFTON CITY HOSPITAL","1 HOSPITAL PLAZA","GRAFTON","WV","26354","2013-06-25","Fine","14099",,,"2015-12-01"
"515060","HERITAGE CENTER","101-13TH STREET","HUNTINGTON","WV","25701","2015-03-31","Fine","66105",,,"2015-12-01"
"515064","PLEASANT VALLEY NSG. & REHAB C","1200 SAND HILL ROAD","POINT PLEASANT","WV","25550","2014-09-18","Fine","101002",,,"2015-12-01"
"515066","DUNBAR CENTER","501 CALDWELL LANE","DUNBAR","WV","25064","2013-03-14","Fine","200883",,,"2015-12-01"
"515067","MOUND VIEW HEALTH CARE","2200 FLORAL STREET","MOUNDSVILLE","WV","26041","2013-06-13","Fine","75000",,,"2015-12-01"
"515070","PUTNAM CENTER","300 SEVILLE ROAD","HURRICANE","WV","25526","2013-06-21","Fine","71565",,,"2015-12-01"
"515070","PUTNAM CENTER","300 SEVILLE ROAD","HURRICANE","WV","25526","2013-02-21","Fine","6500",,,"2015-12-01"
"515071","SALEM CENTER","255 SUNBRIDGE DRIVE","SALEM","WV","26426","2014-08-14","Payment Denial",,"2014-11-14","27","2015-12-01"
"515075","JOHN MANCHIN SR HEALTH CARE CENTER","401 GUFFEY STREET","FAIRMONT","WV","26554","2014-07-15","Fine","74588",,,"2015-12-01"
"515102","PARKERSBURG CENTER","1716 GIHON ROAD","PARKERSBURG","WV","26101","2013-01-30","Fine","13195",,,"2015-12-01"
"515106","TEAYS VALLEY CENTER","590 NORTH POPLAR FORK ROAD","HURRICANE","WV","25526","2013-03-11","Fine","19890",,,"2015-12-01"
"515107","UNITED TRANSITIONAL CARE CENTER","327 MEDICAL PARK DRIVE","BRIDGEPORT","WV","26330","2014-06-04","Fine","8353",,,"2015-12-01"
"515113","ST. MARY'S HOSPITAL","2900 FIRST STREET","HUNTINGTON","WV","25702","2015-01-09","Fine","55803",,,"2015-12-01"
"515120","RIVER OAKS","100 PARKWAY DRIVE","CLARKSBURG","WV","26301","2014-01-24","Payment Denial",,"2014-04-24","18","2015-12-01"
"515122","HEARTLAND OF KEYSER","135 SOUTHERN DRIVE","KEYSER","WV","26726","2014-04-15","Fine","22426",,,"2015-12-01"
"515129","MANSFIELD PLACE","PO BOX 930","PHILIPPI","WV","26416","2015-02-10","Fine","54925",,,"2015-12-01"
"515129","MANSFIELD PLACE","PO BOX 930","PHILIPPI","WV","26416","2015-02-10","Payment Denial",,"2015-05-10","16","2015-12-01"
"515131","SISTERSVILLE CENTER","201 WOOD STREET OPERATIONS, LLC","SISTERSVILLE","WV","26175","2015-06-23","Fine","24180",,,"2015-12-01"
"515159","EAGLE POINTE","1600 27TH STREET","PARKERSBURG","WV","26101","2013-12-18","Fine","30355",,,"2015-12-01"
"515160","CRESTVIEW MANOR NURSING & REHABILITATION","199 COURT STREET","JANE LEW","WV","26378","2014-11-20","Fine","11083",,,"2015-12-01"
"515167","SHENANDOAH CENTER","50 MULBERRY TREE STREET","CHARLES TOWN","WV","25414","2013-02-12","Fine","7150",,,"2015-12-01"
"515180","BRAXTON HEALTH CARE CENTER","859 DAYS DRIVE","SUTTON","WV","26601","2014-06-02","Fine","22100",,,"2015-12-01"
"515181","OHIO VALLEY HEALTH CARE","222 NICOLETTE ROAD","PARKERSBURG","WV","26104","2014-07-14","Fine","5363",,,"2015-12-01"
"515185","GREENBRIER MANOR","ROUTE 2, BOX 159A","LEWISBURG","WV","24901","2014-06-26","Fine","120511",,,"2015-12-01"
"515185","GREENBRIER MANOR","ROUTE 2, BOX 159A","LEWISBURG","WV","24901","2014-06-26","Payment Denial",,"2014-09-30","22","2015-12-01"
"515185","GREENBRIER MANOR","ROUTE 2, BOX 159A","LEWISBURG","WV","24901","2013-01-17","Payment Denial",,"2013-04-17","13","2015-12-01"
"515186","MAPLES NURSING HOME","1600 BLAND STREET","BLUEFIELD","WV","24701","2013-02-06","Fine","21808",,,"2015-12-01"
"515187","PRINCETON HEALTH CARE CENTER","315 COURTHOUSE RD.","PRINCETON","WV","24740","2015-02-19","Fine","81900",,,"2015-12-01"
"515192","CABELL HEALTH CARE CENTER","30 HIDDEN BROOK WAY","CULLODEN","WV","25510","2014-01-23","Fine","99710",,,"2015-12-01"
"525040","RIVER HILLS WEST HEALTH CARE CENTER","321 RIVERSIDE DR","PEWAUKEE","WI","53072","2013-02-11","Fine","14918",,,"2015-12-01"
"525061","VILLA AT LINCOLN PARK (THE)","1700 C A BECKER DR","RACINE","WI","53406","2015-07-28","Fine","7150",,,"2015-12-01"
"525061","VILLA AT LINCOLN PARK (THE)","1700 C A BECKER DR","RACINE","WI","53406","2015-05-13","Fine","9588",,,"2015-12-01"
"525069","MAPLEWOOD CENTER","8615 W BELOIT RD","WEST ALLIS","WI","53227","2012-12-06","Fine","780",,,"2015-12-01"
"525072","KARMENTA CENTER","4502 MILWAUKEE ST","MADISON","WI","53714","2013-09-17","Fine","14625",,,"2015-12-01"
"525072","KARMENTA CENTER","4502 MILWAUKEE ST","MADISON","WI","53714","2013-04-22","Fine","15015",,,"2015-12-01"
"525085","EASTCASTLE PL BRADFORD TER CONV CTR","2505 E BRADFORD AVE","MILWAUKEE","WI","53211","2014-08-19","Fine","14788",,,"2015-12-01"
"525085","EASTCASTLE PL BRADFORD TER CONV CTR","2505 E BRADFORD AVE","MILWAUKEE","WI","53211","2014-08-19","Payment Denial",,"2014-09-09","38","2015-12-01"
"525085","EASTCASTLE PL BRADFORD TER CONV CTR","2505 E BRADFORD AVE","MILWAUKEE","WI","53211","2013-09-19","Fine","8483",,,"2015-12-01"
"525125","KENOSHA ESTATES REHAB AND CARE CENTER","1703 60TH ST","KENOSHA","WI","53140","2014-03-19","Fine","43030",,,"2015-12-01"
"525125","KENOSHA ESTATES REHAB AND CARE CENTER","1703 60TH ST","KENOSHA","WI","53140","2012-12-10","Fine","9425",,,"2015-12-01"
"525132","NORTH CENTRAL HEALTH CARE","1100 LAKE VIEW DR","WAUSAU","WI","54403","2014-09-10","Fine","18233",,,"2015-12-01"
"525212","ATRIUM POST ACUTE CARE OF WISCONSIN RAPIDS","1350 RIVER RUN DR","WISCONSIN RAPIDS","WI","54494","2014-09-17","Fine","7280",,,"2015-12-01"
"525212","ATRIUM POST ACUTE CARE OF WISCONSIN RAPIDS","1350 RIVER RUN DR","WISCONSIN RAPIDS","WI","54494","2013-07-24","Fine","36140",,,"2015-12-01"
"525212","ATRIUM POST ACUTE CARE OF WISCONSIN RAPIDS","1350 RIVER RUN DR","WISCONSIN RAPIDS","WI","54494","2013-07-24","Payment Denial",,"2013-08-18","52","2015-12-01"
"525219","MANORCARE HEALTH SERVICES-PLATTEVILLE","1300 N WATER ST","PLATTEVILLE","WI","53818","2014-11-06","Fine","8483",,,"2015-12-01"
"525219","MANORCARE HEALTH SERVICES-PLATTEVILLE","1300 N WATER ST","PLATTEVILLE","WI","53818","2014-11-06","Payment Denial",,"2014-12-15","4","2015-12-01"
"525242","WAUKESHA SPRINGS HLTH REHAB","1810 KENSINGTON DR","WAUKESHA","WI","53188","2015-04-29","Fine","74003",,,"2015-12-01"
"525266","OAK PARK NURSING AND REHAB CTR","718 JUPITER DRIVE","MADISON","WI","53718","2015-07-02","Fine","40235",,,"2015-12-01"
"525273","BELOIT HEALTH AND REHAB CTR","1905 W HART RD","BELOIT","WI","53511","2015-01-13","Fine","90253",,,"2015-12-01"
"525273","BELOIT HEALTH AND REHAB CTR","1905 W HART RD","BELOIT","WI","53511","2015-01-13","Payment Denial",,"2015-02-15","44","2015-12-01"
"525273","BELOIT HEALTH AND REHAB CTR","1905 W HART RD","BELOIT","WI","53511","2013-09-19","Fine","13195",,,"2015-12-01"
"525279","TUDOR OAKS HEALTH CENTER","S77 W12929 MCSHANE DR","MUSKEGO","WI","53150","2015-02-03","Fine","2373",,,"2015-12-01"
"525279","TUDOR OAKS HEALTH CENTER","S77 W12929 MCSHANE DR","MUSKEGO","WI","53150","2015-02-03","Fine","1203",,,"2015-12-01"
"525282","HOSPITALITY NUR REHAB CTR","8633 32ND AVE","KENOSHA","WI","53142","2013-03-18","Fine","84400",,,"2015-12-01"
"525290","ORCHARD MANOR","8800 HWY 61","LANCASTER","WI","53813","2015-05-19","Fine","15015",,,"2015-12-01"
"525290","ORCHARD MANOR","8800 HWY 61","LANCASTER","WI","53813","2015-05-19","Payment Denial",,"2015-06-28","26","2015-12-01"
"525292","MONROE MANOR NURSING AND REHAB","516 26TH AVE","MONROE","WI","53566","2013-05-13","Fine","26781",,,"2015-12-01"
"525292","MONROE MANOR NURSING AND REHAB","516 26TH AVE","MONROE","WI","53566","2013-05-13","Payment Denial",,"2013-06-17","7","2015-12-01"
"525299","NORTHPOINT MEDICAL AND REHAB CTR","1850 BOWEN ST","OSHKOSH","WI","54901","2014-09-11","Fine","3413",,,"2015-12-01"
"525304","ATRIUM POST ACUTE CARE OF MARSHFIELD","814 W 14TH ST","MARSHFIELD","WI","54449","2014-01-17","Fine","5460",,,"2015-12-01"
"525304","ATRIUM POST ACUTE CARE OF MARSHFIELD","814 W 14TH ST","MARSHFIELD","WI","54449","2013-01-17","Fine","47158",,,"2015-12-01"
"525307","PARKVIEW MNR HLTH REHAB CTR","2961 ST ANTHONY DR","GREEN BAY","WI","54311","2014-12-15","Fine","5000",,,"2015-12-01"
"525307","PARKVIEW MNR HLTH REHAB CTR","2961 ST ANTHONY DR","GREEN BAY","WI","54311","2014-09-04","Fine","4875",,,"2015-12-01"
"525309","GOLDEN LIVINGCENTER-COLONIAL MNR","1616 W BENDER RD","GLENDALE","WI","53209","2014-02-27","Fine","12870",,,"2015-12-01"
"525309","GOLDEN LIVINGCENTER-COLONIAL MNR","1616 W BENDER RD","GLENDALE","WI","53209","2013-03-27","Fine","219750",,,"2015-12-01"
"525309","GOLDEN LIVINGCENTER-COLONIAL MNR","1616 W BENDER RD","GLENDALE","WI","53209","2013-03-27","Payment Denial",,"2013-04-24","9","2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2015-03-24","Fine","8873",,,"2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2014-12-10","Fine","18900",,,"2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2014-04-17","Fine","30940",,,"2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2014-04-17","Payment Denial",,"2014-05-21","34","2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2014-02-05","Fine","10530",,,"2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2013-03-11","Fine","9425",,,"2015-12-01"
"525313","THE WILLOWS NURSING & REHABILITATION CENTER","41 RICKEL RD","SUN PRAIRIE","WI","53590","2013-03-11","Payment Denial",,"2013-04-10","5","2015-12-01"
"525317","ST CLARE MEADOWS CARE CTR","1414 JEFFERSON ST","BARABOO","WI","53913","2013-01-22","Fine","878",,,"2015-12-01"
"525319","LAKE TERRACE HEALTH AND REHABILITATION","2115 E WOODSTOCK PL","MILWAUKEE","WI","53202","2013-06-05","Fine","10725",,,"2015-12-01"
"525319","LAKE TERRACE HEALTH AND REHABILITATION","2115 E WOODSTOCK PL","MILWAUKEE","WI","53202","2013-02-25","Fine","8775",,,"2015-12-01"
"525319","LAKE TERRACE HEALTH AND REHABILITATION","2115 E WOODSTOCK PL","MILWAUKEE","WI","53202","2013-02-25","Payment Denial",,"2013-03-23","4","2015-12-01"
"525321","GOLDEN LIVINGCENTER-RIVERDALE","1000 N WISCONSIN AVE","MUSCODA","WI","53573","2014-01-22","Fine","5363",,,"2015-12-01"
"525325","VILLA AT BRADLEY ESTATES (THE)","6735 W BRADLEY RD","MILWAUKEE","WI","53223","2015-06-15","Fine","44005",,,"2015-12-01"
"525325","VILLA AT BRADLEY ESTATES (THE)","6735 W BRADLEY RD","MILWAUKEE","WI","53223","2015-06-15","Payment Denial",,"2015-07-09","18","2015-12-01"
"525325","VILLA AT BRADLEY ESTATES (THE)","6735 W BRADLEY RD","MILWAUKEE","WI","53223","2015-01-08","Fine","12090",,,"2015-12-01"
"525330","VILLA AT MIDDLETON VILLAGE (THE)","6201 ELMWOOD AVE","MIDDLETON","WI","53562","2015-06-24","Payment Denial",,"2015-07-27","3","2015-12-01"
"525333","GOLDEN LIVINGCENTER-WATERTOWN","121 HOSPITAL DR","WATERTOWN","WI","53098","2013-01-30","Fine","10140",,,"2015-12-01"
"525334","GOLDEN LIVINGCENTER-GOLDEN AGE","720 E KINGS RD","TOMAHAWK","WI","54487","2015-01-28","Payment Denial",,"2015-04-28","34","2015-12-01"
"525334","GOLDEN LIVINGCENTER-GOLDEN AGE","720 E KINGS RD","TOMAHAWK","WI","54487","2014-06-25","Fine","48100",,,"2015-12-01"
"525334","GOLDEN LIVINGCENTER-GOLDEN AGE","720 E KINGS RD","TOMAHAWK","WI","54487","2014-06-25","Payment Denial",,"2014-07-26","17","2015-12-01"
"525334","GOLDEN LIVINGCENTER-GOLDEN AGE","720 E KINGS RD","TOMAHAWK","WI","54487","2013-03-20","Fine","6760",,,"2015-12-01"
"525337","ROCKY KNOLL HEALTH CARE","N7135 ROCKY KNOLL PARKWAY","PLYMOUTH","WI","53073","2013-02-14","Fine","10238",,,"2015-12-01"
"525338","GOLDEN LIVINGCENTER-BEAVER DAM","410 ROEDL CT","BEAVER DAM","WI","53916","2014-02-25","Fine","4745",,,"2015-12-01"
"525348","GREENTREE HEALTH AND REHAB CTR","70 GREENTREE RD","CLINTONVILLE","WI","54929","2015-04-22","Fine","8840",,,"2015-12-01"
"525348","GREENTREE HEALTH AND REHAB CTR","70 GREENTREE RD","CLINTONVILLE","WI","54929","2014-04-18","Fine","975",,,"2015-12-01"
"525353","ATRIUM POST ACUTE CARE OF STEVENS POINT","1800 SHERMAN AVE","STEVENS POINT","WI","54481","2014-02-25","Fine","23660",,,"2015-12-01"
"525353","ATRIUM POST ACUTE CARE OF STEVENS POINT","1800 SHERMAN AVE","STEVENS POINT","WI","54481","2014-02-25","Payment Denial",,"2014-03-18","7","2015-12-01"
"525360","BETHEL CENTER","8014 BETHEL RD","ARPIN","WI","54410","2012-12-13","Fine","11700",,,"2015-12-01"
"525362","LAFAYETTE MANOR","719 E CATHERINE ST  BOX 167","DARLINGTON","WI","53530","2012-12-14","Fine","2275",,,"2015-12-01"
"525362","LAFAYETTE MANOR","719 E CATHERINE ST  BOX 167","DARLINGTON","WI","53530","2012-12-14","Fine","2275",,,"2015-12-01"
"525362","LAFAYETTE MANOR","719 E CATHERINE ST  BOX 167","DARLINGTON","WI","53530","2012-12-14","Fine","1300",,,"2015-12-01"
"525364","CLAIREMONT NURSING AND REHAB","2120 HEIGHTS DR","EAU CLAIRE","WI","54701","2014-12-17","Fine","10000",,,"2015-12-01"
"525364","CLAIREMONT NURSING AND REHAB","2120 HEIGHTS DR","EAU CLAIRE","WI","54701","2014-09-22","Fine","6825",,,"2015-12-01"
"525369","WAUSAU MANOR","3107 WESTHILL DR","WAUSAU","WI","54401","2013-06-25","Fine","32013",,,"2015-12-01"
"525374","HERITAGE MANOR","19 W NEWTON ST PO BOX 311","RICE LAKE","WI","54868","2013-12-05","Fine","9068",,,"2015-12-01"
"525382","ST CAMILLUS HEALTH CENTER","10101 W WISCONSIN AVE","WAUWATOSA","WI","53226","2014-12-08","Fine","10000",,,"2015-12-01"
"525385","LUTHERAN HOME RIVER FALLS","640 N MAIN ST","RIVER FALLS","WI","54022","2014-10-01","Fine","27723",,,"2015-12-01"
"525389","NORTH RIDGE MEDICAL AND REHABILITATION CENTER","1445 N 7TH ST","MANITOWOC","WI","54220","2015-02-17","Fine","3900",,,"2015-12-01"
"525389","NORTH RIDGE MEDICAL AND REHABILITATION CENTER","1445 N 7TH ST","MANITOWOC","WI","54220","2015-02-17","Fine","1625",,,"2015-12-01"
"525390","ROCK HAVEN","3400 N CTY TRK HWY F  PO BOX 920","JANESVILLE","WI","53547","2015-01-20","Fine","5363",,,"2015-12-01"
"525390","ROCK HAVEN","3400 N CTY TRK HWY F  PO BOX 920","JANESVILLE","WI","53547","2014-09-03","Fine","88628",,,"2015-12-01"
"525390","ROCK HAVEN","3400 N CTY TRK HWY F  PO BOX 920","JANESVILLE","WI","53547","2014-09-03","Payment Denial",,"2014-10-06","39","2015-12-01"
"525391","GOLDEN LIVINGCENTER-WISCONSIN DELLS","300 RACE ST","WISCONSIN DELLS","WI","53965","2015-03-19","Payment Denial",,"2015-04-21","10","2015-12-01"
"525391","GOLDEN LIVINGCENTER-WISCONSIN DELLS","300 RACE ST","WISCONSIN DELLS","WI","53965","2014-12-02","Fine","8190",,,"2015-12-01"
"525391","GOLDEN LIVINGCENTER-WISCONSIN DELLS","300 RACE ST","WISCONSIN DELLS","WI","53965","2014-12-02","Payment Denial",,"2015-02-01","9","2015-12-01"
"525397","SUPERIOR NURSING AND REHABILITATION CENTER","1800 NEW YORK AVE","SUPERIOR","WI","54880","2014-04-15","Payment Denial",,"2014-05-18","33","2015-12-01"
"525405","COLONIAL MANOR MEDICAL AND REHABILITATION CENTER","1010 E WAUSAU AVE","WAUSAU","WI","54403","2014-08-07","Fine","11440",,,"2015-12-01"
"525405","COLONIAL MANOR MEDICAL AND REHABILITATION CENTER","1010 E WAUSAU AVE","WAUSAU","WI","54403","2013-06-25","Fine","20150",,,"2015-12-01"
"525405","COLONIAL MANOR MEDICAL AND REHABILITATION CENTER","1010 E WAUSAU AVE","WAUSAU","WI","54403","2013-06-25","Payment Denial",,"2013-08-03","23","2015-12-01"
"525405","COLONIAL MANOR MEDICAL AND REHABILITATION CENTER","1010 E WAUSAU AVE","WAUSAU","WI","54403","2013-02-25","Fine","3250",,,"2015-12-01"
"525405","COLONIAL MANOR MEDICAL AND REHABILITATION CENTER","1010 E WAUSAU AVE","WAUSAU","WI","54403","2013-02-25","Fine","3250",,,"2015-12-01"
"525406","OMRO CARE CENTER","500 GRANT AVE","OMRO","WI","54963","2013-12-11","Fine","15405",,,"2015-12-01"
"525406","OMRO CARE CENTER","500 GRANT AVE","OMRO","WI","54963","2013-12-11","Payment Denial",,"2014-01-21","49","2015-12-01"
"525408","MIDDLE RIVER HCC","8274 E SAN RD","SOUTH RANGE","WI","54874","2013-11-25","Fine","10921",,,"2015-12-01"
"525415","MENOMONEE FALLS HCC","N84 W17049 MENOMONEE AVE","MENOMONEE FALLS","WI","53051","2014-12-08","Fine","103578",,,"2015-12-01"
"525415","MENOMONEE FALLS HCC","N84 W17049 MENOMONEE AVE","MENOMONEE FALLS","WI","53051","2014-12-08","Payment Denial",,"2015-01-11","73","2015-12-01"
"525415","MENOMONEE FALLS HCC","N84 W17049 MENOMONEE AVE","MENOMONEE FALLS","WI","53051","2014-09-04","Fine","39780",,,"2015-12-01"
"525415","MENOMONEE FALLS HCC","N84 W17049 MENOMONEE AVE","MENOMONEE FALLS","WI","53051","2013-02-20","Fine","12870",,,"2015-12-01"
"525417","CROSSROADS CARE CENTER OF MILWAUKEE","3216 W HIGHLAND BLVD","MILWAUKEE","WI","53208","2014-05-21","Fine","2633",,,"2015-12-01"
"525417","CROSSROADS CARE CENTER OF MILWAUKEE","3216 W HIGHLAND BLVD","MILWAUKEE","WI","53208","2014-05-21","Fine","2633",,,"2015-12-01"
"525417","CROSSROADS CARE CENTER OF MILWAUKEE","3216 W HIGHLAND BLVD","MILWAUKEE","WI","53208","2014-05-21","Payment Denial",,"2014-06-20","7","2015-12-01"
"525420","KENNEDY PARK NURSING AND REHAB CENTER","6001 ALDERSON ST","SCHOFIELD","WI","54476","2014-05-16","Fine","13650",,,"2015-12-01"
"525420","KENNEDY PARK NURSING AND REHAB CENTER","6001 ALDERSON ST","SCHOFIELD","WI","54476","2014-05-16","Payment Denial",,"2014-06-22","66","2015-12-01"
"525420","KENNEDY PARK NURSING AND REHAB CENTER","6001 ALDERSON ST","SCHOFIELD","WI","54476","2013-04-03","Fine","9360",,,"2015-12-01"
"525428","CRANDON NURSING HOME","105 W PIONEER AVE","CRANDON","WI","54520","2013-11-07","Fine","4615",,,"2015-12-01"
"525429","STRAWBERRY LANE MEDICAL AND REHAB","130 STRAWBERRY LN","WISCONSIN RAPIDS","WI","54494","2013-03-21","Fine","16965",,,"2015-12-01"
"525430","ROLLING HILLS REHAB CTR","14345 CTY HWY B","SPARTA","WI","54656","2014-09-04","Fine","1625",,,"2015-12-01"
"525432","MARY JUDE NURSING HOME","9806 W LINCOLN AVE","WEST ALLIS","WI","53227","2014-08-18","Fine","15600",,,"2015-12-01"
"525432","MARY JUDE NURSING HOME","9806 W LINCOLN AVE","WEST ALLIS","WI","53227","2013-07-22","Fine","45923",,,"2015-12-01"
"525432","MARY JUDE NURSING HOME","9806 W LINCOLN AVE","WEST ALLIS","WI","53227","2013-07-22","Payment Denial",,"2013-08-22","39","2015-12-01"
"525438","BENEDICTINE MANOR OF LACROSSE","2902 E AVENUE SOUTH","LA CROSSE","WI","54601","2015-03-05","Fine","36855",,,"2015-12-01"
"525442","TOMAH NURSING AND REHAB","1505 BUTTS AVE","TOMAH","WI","54660","2013-01-08","Fine","5233",,,"2015-12-01"
"525452","HERITAGE MANOR","307 ROYALL AVE  PO BOX 167","ELROY","WI","53929","2014-12-17","Fine","1625",,,"2015-12-01"
"525454","OAKWOOD VILLA","2512 NEW PINE DR","ALTOONA","WI","54720","2013-07-02","Fine","4875",,,"2015-12-01"
"525456","GOLDEN LIVINGCENTER-SHEBOYGAN","3129 MICHIGAN AVE","SHEBOYGAN","WI","53082","2014-04-09","Fine","8775",,,"2015-12-01"
"525461","PAVILION AT GLACIER VALLEY","1900 AMERICAN EAGLE DR","SLINGER","WI","53086","2013-08-29","Fine","20475",,,"2015-12-01"
"525474","BLOOMFIELD HEALTHCARE AND REHAB CENTER","3151 CTY RD CH","DODGEVILLE","WI","53533","2013-03-12","Fine","86000",,,"2015-12-01"
"525480","AMERICAN LUTHERAN HOME-MENOMONIE","915 ELM AVE","MENOMONIE","WI","54751","2014-05-13","Fine","4875",,,"2015-12-01"
"525480","AMERICAN LUTHERAN HOME-MENOMONIE","915 ELM AVE","MENOMONIE","WI","54751","2013-08-12","Fine","26813",,,"2015-12-01"
"525481","BRIDGEWOOD NURSING AND REHAB CENTER","125 BYRD AVE","NEENAH","WI","54956","2015-05-27","Payment Denial",,"2015-08-27","7","2015-12-01"
"525481","BRIDGEWOOD NURSING AND REHAB CENTER","125 BYRD AVE","NEENAH","WI","54956","2013-11-04","Fine","9250",,,"2015-12-01"
"525484","BRIDGES OF APPLETON (THE)","2915 N MEADE ST","APPLETON","WI","54911","2015-02-18","Fine","15470",,,"2015-12-01"
"525484","BRIDGES OF APPLETON (THE)","2915 N MEADE ST","APPLETON","WI","54911","2014-04-29","Fine","113690",,,"2015-12-01"
"525484","BRIDGES OF APPLETON (THE)","2915 N MEADE ST","APPLETON","WI","54911","2014-04-29","Payment Denial",,"2014-06-02","28","2015-12-01"
"525484","BRIDGES OF APPLETON (THE)","2915 N MEADE ST","APPLETON","WI","54911","2013-03-11","Fine","69225",,,"2015-12-01"
"525484","BRIDGES OF APPLETON (THE)","2915 N MEADE ST","APPLETON","WI","54911","2013-03-11","Payment Denial",,"2013-04-18","26","2015-12-01"
"525486","GRANCARE NURSING CENTER","1555 DOUSMAN ST","GREEN BAY","WI","54303","2014-05-22","Fine","13195",,,"2015-12-01"
"525489","NEWCARE","903 MAIN AVE  PO BOX 460","CRIVITZ","WI","54114","2015-04-08","Fine","27820",,,"2015-12-01"
"525497","PINE MANOR HEALTH AND REHABILITATION","1625 E MAIN ST","CLINTONVILLE","WI","54929","2013-01-09","Fine","1625",,,"2015-12-01"
"525498","TRINITY VILLAGE","7500 W DEAN RD","MILWAUKEE","WI","53223","2015-05-26","Fine","23693",,,"2015-12-01"
"525498","TRINITY VILLAGE","7500 W DEAN RD","MILWAUKEE","WI","53223","2014-06-16","Fine","7313",,,"2015-12-01"
"525498","TRINITY VILLAGE","7500 W DEAN RD","MILWAUKEE","WI","53223","2013-05-08","Fine","6825",,,"2015-12-01"
"525503","BENEDICTINE MANOR OF WAUSAU","1821 N 4TH AVE","WAUSAU","WI","54401","2013-09-24","Fine","8450",,,"2015-12-01"
